Source,Target
java.math.BigInteger,java.io.Serializable
java.net.Proxy,java.io.Serializable
java.text.DateFormatSymbols,java.io.Serializable
java.util.ArrayList,java.io.Serializable
java.lang.Boolean,java.io.Serializable
java.lang.Enum,java.io.Serializable
java.io.File$TempDirectory,java.io.Serializable
sun.util.calendar.CalendarDate,java.io.Serializable
java.util.concurrent.ConcurrentHashMap$Segment,java.io.Serializable
java.util.jar.Manifest,java.io.Serializable
java.io.Externalizable,java.io.Serializable
java.util.regex.Pattern$Block,java.io.Serializable
java.util.Formatter,java.io.Serializable
java.net.SocketPermission,java.io.Serializable
sun.misc.Resource,java.io.Serializable
java.lang.Class,java.io.Serializable
java.util.concurrent.ConcurrentHashMap,java.io.Serializable
java.net.URI,java.math.BigDecimal$StringBuilderHelper
java.io.PrintWriter,java.math.BigDecimal$StringBuilderHelper
java.io.ObjectStreamClass$EntryFuture,java.math.BigDecimal$StringBuilderHelper
java.lang.Throwable,java.math.BigDecimal$StringBuilderHelper
java.lang.Object,java.math.BigDecimal$StringBuilderHelper
java.util.Locale,java.math.BigDecimal$StringBuilderHelper
java.util.Formatter$FormatSpecifier,java.math.BigDecimal$StringBuilderHelper
java.security.AccessControlContext,java.math.BigDecimal$StringBuilderHelper
java.io.ObjectInputStream$GetFieldImpl,java.math.BigDecimal$StringBuilderHelper
java.net.URL,java.math.BigDecimal$StringBuilderHelper
java.lang.String,java.math.BigDecimal$StringBuilderHelper
java.security.ProtectionDomain,java.math.BigDecimal$StringBuilderHelper
sun.misc.Unsafe,java.math.BigDecimal$StringBuilderHelper
java.math.BigDecimal,java.math.BigDecimal$StringBuilderHelper
sun.misc.URLClassPath,java.math.BigDecimal$StringBuilderHelper
sun.misc.URLClassPath$JarLoader,java.math.BigDecimal$StringBuilderHelper
sun.security.util.Debug,java.math.BigDecimal$StringBuilderHelper
sun.net.www.MessageHeader,java.math.BigDecimal$StringBuilderHelper
java.lang.Thread,java.math.BigDecimal$StringBuilderHelper
java.io.ObjectStreamClass,java.math.BigDecimal$StringBuilderHelper
java.math.BigInteger,java.math.BigDecimal$StringBuilderHelper
java.net.URLConnection,java.math.BigDecimal$StringBuilderHelper
java.lang.CharSequence,java.math.BigDecimal$StringBuilderHelper
java.io.PrintStream,java.math.BigDecimal$StringBuilderHelper
java.io.ObjectInputStream,java.math.BigDecimal$StringBuilderHelper
java.util.Formatter,java.math.BigDecimal$StringBuilderHelper
java.lang.ClassLoader,java.math.BigDecimal$StringBuilderHelper
java.lang.Class,java.math.BigDecimal$StringBuilderHelper
java.net.URLStreamHandler,java.math.BigDecimal$StringBuilderHelper
java.net.URI,java.net.InetAddress$Cache
java.io.ObjectStreamClass$EntryFuture,java.net.InetAddress$Cache
java.io.PrintWriter,java.net.InetAddress$Cache
java.lang.Throwable,java.net.InetAddress$Cache
java.lang.Object,java.net.InetAddress$Cache
java.util.Locale,java.net.InetAddress$Cache
java.security.AccessControlContext,java.net.InetAddress$Cache
java.net.InetAddress,java.net.InetAddress$Cache
java.io.ObjectInputStream$GetFieldImpl,java.net.InetAddress$Cache
java.net.URL,java.net.InetAddress$Cache
java.security.ProtectionDomain,java.net.InetAddress$Cache
java.lang.String,java.net.InetAddress$Cache
sun.misc.Unsafe,java.net.InetAddress$Cache
sun.misc.URLClassPath,java.net.InetAddress$Cache
sun.misc.URLClassPath$JarLoader,java.net.InetAddress$Cache
sun.security.util.Debug,java.net.InetAddress$Cache
java.net.InetAddress$Cache$Type,java.net.InetAddress$Cache
java.lang.Thread,java.net.InetAddress$Cache
java.io.ObjectStreamClass,java.net.InetAddress$Cache
java.math.BigInteger,java.net.InetAddress$Cache
java.lang.CharSequence,java.net.InetAddress$Cache
java.io.ObjectInputStream,java.net.InetAddress$Cache
java.lang.ClassLoader,java.net.InetAddress$Cache
java.lang.Class,java.net.InetAddress$Cache
java.net.URLStreamHandler,java.net.InetAddress$Cache
java.net.URI,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.io.ObjectStreamClass$EntryFuture,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.io.PrintWriter,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.Throwable,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.Object,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.util.Locale,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.security.AccessControlContext,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.io.ObjectInputStream$GetFieldImpl,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.net.URL,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.security.ProtectionDomain,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.String,sun.security.util.ManifestEntryVerifier$SunProviderHolder
sun.misc.Unsafe,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.util.jar.JarVerifier$VerifierStream,sun.security.util.ManifestEntryVerifier$SunProviderHolder
sun.misc.URLClassPath,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.util.jar.JarVerifier,sun.security.util.ManifestEntryVerifier$SunProviderHolder
sun.security.util.Debug,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.Thread,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.io.ObjectStreamClass,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.math.BigInteger,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.util.jar.JarFile,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.CharSequence,sun.security.util.ManifestEntryVerifier$SunProviderHolder
sun.misc.URLClassPath$Loader,sun.security.util.ManifestEntryVerifier$SunProviderHolder
sun.security.util.ManifestEntryVerifier,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.io.ObjectInputStream,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.ClassLoader,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.Class,sun.security.util.ManifestEntryVerifier$SunProviderHolder
java.lang.Throwable,java.lang.Throwable$WrappedPrintWriter
java.lang.Object,java.lang.Throwable$WrappedPrintWriter
java.lang.CharSequence,sun.reflect.generics.tree.ByteSignature
java.io.PrintWriter,sun.reflect.generics.tree.ByteSignature
sun.reflect.generics.tree.ReturnType,sun.reflect.generics.tree.ByteSignature
java.lang.Throwable,sun.reflect.generics.tree.ByteSignature
java.lang.Object,sun.reflect.generics.tree.ByteSignature
java.util.Locale,sun.reflect.generics.tree.ByteSignature
java.lang.reflect.Field,sun.reflect.generics.tree.ByteSignature
sun.reflect.generics.visitor.TypeTreeVisitor,sun.reflect.generics.tree.ByteSignature
java.lang.String,sun.reflect.generics.tree.ByteSignature
sun.reflect.generics.repository.FieldRepository,sun.reflect.generics.tree.ByteSignature
sun.reflect.generics.tree.TypeSignature,sun.reflect.generics.tree.ByteSignature
sun.reflect.generics.tree.TypeTree,sun.reflect.generics.tree.ByteSignature
java.lang.Class,sun.reflect.generics.tree.ByteSignature
java.net.URI,java.util.regex.Pattern$Neg
java.io.PrintWriter,java.util.regex.Pattern$Neg
java.io.ObjectStreamClass$EntryFuture,java.util.regex.Pattern$Neg
java.lang.Throwable,java.util.regex.Pattern$Neg
java.lang.Object,java.util.regex.Pattern$Neg
java.util.Locale,java.util.regex.Pattern$Neg
java.security.AccessControlContext,java.util.regex.Pattern$Neg
java.io.ObjectInputStream$GetFieldImpl,java.util.regex.Pattern$Neg
java.net.URL,java.util.regex.Pattern$Neg
java.security.ProtectionDomain,java.util.regex.Pattern$Neg
java.lang.String,java.util.regex.Pattern$Neg
sun.misc.Unsafe,java.util.regex.Pattern$Neg
sun.misc.URLClassPath,java.util.regex.Pattern$Neg
sun.misc.URLClassPath$JarLoader,java.util.regex.Pattern$Neg
sun.security.util.Debug,java.util.regex.Pattern$Neg
sun.net.www.MessageHeader,java.util.regex.Pattern$Neg
java.lang.Thread,java.util.regex.Pattern$Neg
java.io.ObjectStreamClass,java.util.regex.Pattern$Neg
java.math.BigInteger,java.util.regex.Pattern$Neg
java.net.URLConnection,java.util.regex.Pattern$Neg
java.lang.CharSequence,java.util.regex.Pattern$Neg
java.io.PrintStream,java.util.regex.Pattern$Neg
java.util.regex.Pattern,java.util.regex.Pattern$Neg
java.io.ObjectInputStream,java.util.regex.Pattern$Neg
java.util.Formatter,java.util.regex.Pattern$Neg
java.lang.ClassLoader,java.util.regex.Pattern$Neg
java.lang.Class,java.util.regex.Pattern$Neg
java.net.URLStreamHandler,java.util.regex.Pattern$Neg
java.net.URI,java.util.regex.Pattern$Curly
java.io.PrintWriter,java.util.regex.Pattern$Curly
java.io.ObjectStreamClass$EntryFuture,java.util.regex.Pattern$Curly
java.lang.Throwable,java.util.regex.Pattern$Curly
java.lang.Object,java.util.regex.Pattern$Curly
java.util.Locale,java.util.regex.Pattern$Curly
java.security.AccessControlContext,java.util.regex.Pattern$Curly
java.io.ObjectInputStream$GetFieldImpl,java.util.regex.Pattern$Curly
java.net.URL,java.util.regex.Pattern$Curly
java.security.ProtectionDomain,java.util.regex.Pattern$Curly
java.lang.String,java.util.regex.Pattern$Curly
sun.misc.Unsafe,java.util.regex.Pattern$Curly
sun.misc.URLClassPath,java.util.regex.Pattern$Curly
sun.misc.URLClassPath$JarLoader,java.util.regex.Pattern$Curly
sun.security.util.Debug,java.util.regex.Pattern$Curly
sun.net.www.MessageHeader,java.util.regex.Pattern$Curly
java.lang.Thread,java.util.regex.Pattern$Curly
java.io.ObjectStreamClass,java.util.regex.Pattern$Curly
java.math.BigInteger,java.util.regex.Pattern$Curly
java.net.URLConnection,java.util.regex.Pattern$Curly
java.lang.CharSequence,java.util.regex.Pattern$Curly
java.io.PrintStream,java.util.regex.Pattern$Curly
java.util.regex.Pattern,java.util.regex.Pattern$Curly
java.io.ObjectInputStream,java.util.regex.Pattern$Curly
java.util.Formatter,java.util.regex.Pattern$Curly
java.lang.ClassLoader,java.util.regex.Pattern$Curly
java.lang.Class,java.util.regex.Pattern$Curly
java.net.URLStreamHandler,java.util.regex.Pattern$Curly
java.net.URI,java.nio.FloatBuffer
java.lang.CharSequence,java.nio.FloatBuffer
java.io.PrintWriter,java.nio.FloatBuffer
java.io.ObjectStreamClass$EntryFuture,java.nio.FloatBuffer
java.lang.Throwable,java.nio.FloatBuffer
java.util.Locale,java.nio.FloatBuffer
java.lang.Object,java.nio.FloatBuffer
java.nio.ByteBuffer,java.nio.FloatBuffer
java.security.AccessControlContext,java.nio.FloatBuffer
java.net.URL,java.nio.FloatBuffer
java.io.ObjectInputStream$GetFieldImpl,java.nio.FloatBuffer
java.lang.String,java.nio.FloatBuffer
java.security.ProtectionDomain,java.nio.FloatBuffer
sun.misc.Unsafe,java.nio.FloatBuffer
java.io.ObjectInputStream,java.nio.FloatBuffer
sun.security.util.Debug,java.nio.FloatBuffer
java.lang.Thread,java.nio.FloatBuffer
java.io.ObjectStreamClass,java.nio.FloatBuffer
java.lang.ClassLoader,java.nio.FloatBuffer
java.math.BigInteger,java.nio.FloatBuffer
java.lang.Class,java.nio.FloatBuffer
java.net.URI,sun.reflect.LangReflectAccess
java.lang.CharSequence,sun.reflect.LangReflectAccess
java.io.PrintWriter,sun.reflect.LangReflectAccess
java.lang.Throwable,sun.reflect.LangReflectAccess
java.lang.Object,sun.reflect.LangReflectAccess
java.util.Locale,sun.reflect.LangReflectAccess
java.io.ObjectInputStream$GetFieldImpl,sun.reflect.LangReflectAccess
java.net.URL,sun.reflect.LangReflectAccess
java.lang.String,sun.reflect.LangReflectAccess
java.io.ObjectInputStream,sun.reflect.LangReflectAccess
sun.reflect.ReflectionFactory,sun.reflect.LangReflectAccess
java.io.ObjectStreamClass,sun.reflect.LangReflectAccess
java.lang.Class,sun.reflect.LangReflectAccess
java.net.URI,java.io.OutputStreamWriter
java.io.ObjectStreamClass$EntryFuture,java.io.OutputStreamWriter
java.io.PrintWriter,java.io.OutputStreamWriter
java.lang.Throwable,java.io.OutputStreamWriter
java.lang.Object,java.io.OutputStreamWriter
java.util.Locale,java.io.OutputStreamWriter
java.security.AccessControlContext,java.io.OutputStreamWriter
java.io.ObjectInputStream$GetFieldImpl,java.io.OutputStreamWriter
java.net.URL,java.io.OutputStreamWriter
java.security.ProtectionDomain,java.io.OutputStreamWriter
java.lang.String,java.io.OutputStreamWriter
sun.misc.Unsafe,java.io.OutputStreamWriter
sun.misc.URLClassPath,java.io.OutputStreamWriter
sun.misc.URLClassPath$JarLoader,java.io.OutputStreamWriter
sun.security.util.Debug,java.io.OutputStreamWriter
sun.net.www.MessageHeader,java.io.OutputStreamWriter
java.lang.Thread,java.io.OutputStreamWriter
java.io.ObjectStreamClass,java.io.OutputStreamWriter
java.math.BigInteger,java.io.OutputStreamWriter
java.net.URLConnection,java.io.OutputStreamWriter
java.lang.CharSequence,java.io.OutputStreamWriter
java.io.PrintStream,java.io.OutputStreamWriter
java.io.ObjectInputStream,java.io.OutputStreamWriter
java.lang.ClassLoader,java.io.OutputStreamWriter
java.lang.Class,java.io.OutputStreamWriter
java.net.URLStreamHandler,java.io.OutputStreamWriter
java.net.URI,sun.reflect.FieldAccessor
java.lang.CharSequence,sun.reflect.FieldAccessor
java.io.PrintWriter,sun.reflect.FieldAccessor
java.lang.Throwable,sun.reflect.FieldAccessor
java.lang.Object,sun.reflect.FieldAccessor
java.util.Locale,sun.reflect.FieldAccessor
java.lang.reflect.Field,sun.reflect.FieldAccessor
java.io.ObjectInputStream$GetFieldImpl,sun.reflect.FieldAccessor
java.net.URL,sun.reflect.FieldAccessor
java.lang.String,sun.reflect.FieldAccessor
java.io.ObjectInputStream,sun.reflect.FieldAccessor
sun.reflect.ReflectionFactory,sun.reflect.FieldAccessor
java.io.ObjectStreamClass,sun.reflect.FieldAccessor
java.lang.Class,sun.reflect.FieldAccessor
java.net.URI,java.util.jar.JarEntry
java.io.PrintWriter,java.util.jar.JarEntry
java.io.ObjectStreamClass$EntryFuture,java.util.jar.JarEntry
java.lang.Throwable,java.util.jar.JarEntry
java.lang.Object,java.util.jar.JarEntry
java.util.Locale,java.util.jar.JarEntry
java.security.AccessControlContext,java.util.jar.JarEntry
java.io.ObjectInputStream$GetFieldImpl,java.util.jar.JarEntry
java.net.URL,java.util.jar.JarEntry
java.security.ProtectionDomain,java.util.jar.JarEntry
java.lang.String,java.util.jar.JarEntry
sun.misc.Unsafe,java.util.jar.JarEntry
java.util.jar.JarVerifier$VerifierStream,java.util.jar.JarEntry
sun.misc.URLClassPath,java.util.jar.JarEntry
sun.misc.URLClassPath$JarLoader,java.util.jar.JarEntry
java.util.jar.JarVerifier,java.util.jar.JarEntry
sun.security.util.Debug,java.util.jar.JarEntry
java.lang.Thread,java.util.jar.JarEntry
java.io.ObjectStreamClass,java.util.jar.JarEntry
java.math.BigInteger,java.util.jar.JarEntry
java.util.jar.JarFile,java.util.jar.JarEntry
java.lang.CharSequence,java.util.jar.JarEntry
sun.misc.URLClassPath$Loader,java.util.jar.JarEntry
sun.security.util.ManifestEntryVerifier,java.util.jar.JarEntry
java.io.ObjectInputStream,java.util.jar.JarEntry
java.lang.ClassLoader,java.util.jar.JarEntry
java.lang.Class,java.util.jar.JarEntry
java.net.URI,java.lang.RuntimePermission
java.lang.CharSequence,java.lang.RuntimePermission
java.io.ObjectStreamClass$EntryFuture,java.lang.RuntimePermission
java.io.PrintWriter,java.lang.RuntimePermission
java.lang.Throwable,java.lang.RuntimePermission
java.lang.Object,java.lang.RuntimePermission
java.util.Locale,java.lang.RuntimePermission
java.io.ObjectInputStream$GetFieldImpl,java.lang.RuntimePermission
java.net.URL,java.lang.RuntimePermission
java.lang.String,java.lang.RuntimePermission
java.io.ObjectInputStream,java.lang.RuntimePermission
java.lang.Thread,java.lang.RuntimePermission
java.io.ObjectStreamClass,java.lang.RuntimePermission
java.lang.Class,java.lang.RuntimePermission
java.net.URI,sun.nio.cs.StreamEncoder
java.io.PrintWriter,sun.nio.cs.StreamEncoder
java.io.ObjectStreamClass$EntryFuture,sun.nio.cs.StreamEncoder
java.lang.Throwable,sun.nio.cs.StreamEncoder
java.lang.Object,sun.nio.cs.StreamEncoder
java.util.Locale,sun.nio.cs.StreamEncoder
java.security.AccessControlContext,sun.nio.cs.StreamEncoder
java.io.ObjectInputStream$GetFieldImpl,sun.nio.cs.StreamEncoder
java.net.URL,sun.nio.cs.StreamEncoder
java.security.ProtectionDomain,sun.nio.cs.StreamEncoder
java.lang.String,sun.nio.cs.StreamEncoder
sun.misc.Unsafe,sun.nio.cs.StreamEncoder
sun.misc.URLClassPath,sun.nio.cs.StreamEncoder
sun.misc.URLClassPath$JarLoader,sun.nio.cs.StreamEncoder
sun.security.util.Debug,sun.nio.cs.StreamEncoder
sun.net.www.MessageHeader,sun.nio.cs.StreamEncoder
java.lang.Thread,sun.nio.cs.StreamEncoder
java.io.ObjectStreamClass,sun.nio.cs.StreamEncoder
java.math.BigInteger,sun.nio.cs.StreamEncoder
java.net.URLConnection,sun.nio.cs.StreamEncoder
java.lang.CharSequence,sun.nio.cs.StreamEncoder
